F5GYA2,3.2.2.27,IPR002043;IPR018085;IPR005122;IPR036895;,[GO:0004844];[GO:0006284],"UNG,,,,,,,,"
A0A1I7PB68,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
A0A0X9RUR2,1.9.3.1,IPR023616;IPR036927;IPR000883;IPR023615;IPR033944;,[GO:0016021];[GO:0005743];[GO:0045277];[GO:0004129];[GO:0020037];[GO:0046872];[GO:0009060];[GO:0006119],"COX1,,,,,,,,"
E5E0K7,1.6.5.3,IPR010933;IPR003917;IPR001750;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0006120],"ND2,,,,,,,"
A0A140VKE1,2.7.7.9,IPR029044;IPR002618;IPR016267;,[GO:0003983];[GO:0006011],",,,,,,,,"
L7XKH8,1.9.3.1,IPR023616;IPR036927;IPR000883;IPR023615;IPR033944;,[GO:0016021];[GO:0005743];[GO:0045277];[GO:0004129];[GO:0020037];[GO:0046872];[GO:0009060];[GO:0006119],"COX1,,,,,,,,"
G9LGA9,1.6.5.3,IPR000260;IPR010227;IPR003918;IPR001750;,[GO:0016021];[GO:0005739];[GO:0008137];[GO:0006120],"ND4,,,,,,,"
B8YJC6,1.14.99.10,IPR036396;,[GO:0020037];[GO:0005506];[GO:0004509],"CYP21A2,,,,,,,,"
E5E1W3,1.9.3.1,IPR023616;IPR036927;IPR000883;IPR023615;IPR033944;,[GO:0016021];[GO:0005743];[GO:0045277];[GO:0004129];[GO:0020037];[GO:0046872];[GO:0009060];[GO:0006119],"COX1,,,,,,,,"
A0A2P9ASM9,2.7.7.7,IPR011708;IPR029460;IPR004365;IPR004013;IPR003141;IPR016195;IPR004805;,[GO:0008408];[GO:0003887];[GO:0003676];[GO:0006260],"dnaE BQ8482_380359,,,,,,,,"
H0YBL1,3.1.3.25,IPR033942;IPR020583;IPR020552;IPR000760;IPR020550;,[GO:0008934];[GO:0052832];[GO:0052833];[GO:0046872];[GO:0006021];[GO:0046855];[GO:0046854],"IMPA1,,,,,,,,"
Q53FU1,4.99.1.1,IPR001015;IPR019772;IPR033644;IPR033659;,[GO:0004325];[GO:0006783],",,,,,,,,"
A2NX49,6.4.1.2,IPR034733;IPR013537;IPR011761;IPR013815;IPR005481;IPR001882;IPR011764;IPR005482;IPR000089;IPR005479;IPR029045;IPR011763;IPR011762;IPR016185;IPR011054;IPR011053;,[GO:0003989];[GO:0005524];[GO:0046872];[GO:0006633],",,,,,,,,"
A0A1J0Q3H4,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
A0A2P9AJD0,3.-.-.-,IPR001279;IPR036866;,[GO:0016787],"ycbL BQ8482_180431,,,,,,,,"
B5BU32,2.7.1.21,IPR027417;IPR001267;IPR020633;,[GO:0005524];[GO:0004797];[GO:0071897],"TK1,,,,,,,,"
F8WDH9,3.2.1.35,IPR013785;IPR017853;IPR018155;,[GO:0004415];[GO:0005975],"HYAL4,,,,,,,,"
D9IWN2,2.1.1.43,IPR017114;IPR036236;IPR013087;,[GO:0018024];[GO:0003676],"PRMD9,,,,,,,,"
A0A2P9AXI6,2.1.1.-,IPR004498;IPR029063;,[GO:0005840];[GO:0008276],"prmA BQ8482_90208,,,,,,,,"
H3BVG6,2.7.10.1,IPR011009;IPR000719;IPR017441;IPR001245;IPR008266;IPR020635;IPR002011;,[GO:0016021];[GO:0005524];[GO:0004714];[GO:0007169],"LTK,,,,,,,,"
R9Y968,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
E2FPU2,1.6.5.3,IPR001694;IPR018086;,[GO:0016021];[GO:0005743];[GO:0008137],"ND1,,,,,,,,"
H9E7H5,1.6.5.3,IPR001133;IPR039428;,[GO:0016021];[GO:0005739];[GO:0008137];[GO:0042773],"ND4L,,,,,,,,"
A0A2P9AWJ6,1.-.-.-,IPR036291;IPR020904;IPR002347;,[GO:0016491],"BQ8482_80201,,,,,,,,"
B2RA25,2.7.11.1,IPR032270;IPR039148;IPR028375;IPR011009;IPR000719;IPR017441;IPR008271;,[GO:0004679];[GO:0005524],",,,,,,,,"
H9E799,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
A0A2P9AFA5,3.5.-.-,IPR035488;IPR035490;IPR001347;,[GO:0016021];[GO:0097367];[GO:0016787];[GO:1901135],"frlB BQ8482_111724,,,,,,,,"
G9LHQ3,1.6.5.3,IPR000260;IPR010227;IPR003918;IPR001750;,[GO:0016021];[GO:0005739];[GO:0008137];[GO:0006120],"ND4,,,,,,,"
A0A2P9AKB9,4.2.1.33,IPR004430;IPR015931;IPR001030;IPR018136;IPR036008;IPR033941;,[GO:0003861];[GO:0051539];[GO:0016853];[GO:0009098],"leuC BQ8482_20217,,,,,,,"
D3WYY2,1.6.5.3,IPR001750;,[GO:0016021];[GO:0005739];[GO:0008137],",,,,,,,,"
A0A0E3T501,1.6.5.3,IPR000260;IPR010227;IPR003918;IPR001750;,[GO:0016021];[GO:0005739];[GO:0008137];[GO:0006120],"ND4,,,,,,,"
A0A075X6R1,1.6.5.3,IPR001694;IPR018086;,[GO:0016021];[GO:0005743];[GO:0008137],"ND1,,,,,,,,"
A0A2P9AX27,1.6.5.3; 1.6.99.3,IPR001949;IPR011537;IPR011538;IPR037225;IPR019575;IPR037207;IPR019554;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0051539];[GO:0010181];[GO:0046872];[GO:0051287];[GO:0008137],"nuoF BQ8482_90103,,,,,,,"
H0YMZ1,3.4.25.1,IPR029055;IPR023332;IPR000426;IPR016050;IPR001353;IPR034647;,[GO:0005829];[GO:0043231];[GO:0005634];[GO:0019773];[GO:0004298];[GO:0006511],"PSMA4,,,,,,,"
G9LK46,1.6.5.3,IPR000440;IPR038430;,[GO:0016021];[GO:0031966];[GO:0070469];[GO:0008137],"ND3,,,,,,,,"
B3GUI8,1.6.5.3,IPR000260;IPR010227;IPR003918;IPR001750;,[GO:0016021];[GO:0005739];[GO:0008137];[GO:0006120],"ND4,,,,,,,"
M4PPE1,2.7.1.-,IPR039073;IPR001312;IPR022673;,[GO:0005623];[GO:0005524];[GO:0004340];[GO:0005536];[GO:0001678];[GO:0006096];[GO:0032024],"GCK,,,,,,,,"
A0A096WX57,1.6.5.3,IPR010933;IPR003917;IPR001750;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0006120],"ND2,,,,,,,"
Q8NFD3,2.4.99.4,IPR001675;IPR038578;IPR012163;,[GO:0005794];[GO:0016021];[GO:0003836];[GO:0006486],",,,,,,,"
A8K004,2.4.2.30,IPR012317;,[GO:0003950],",,,,,,,,"
A0A0N7BB96,1.9.3.1,IPR023616;IPR036927;IPR000883;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0004129];[GO:0020037];[GO:0046872];[GO:0009060];[GO:0006119],"COI,,,,,,,,"
R9Y898,1.6.5.3,IPR010933;IPR003917;IPR001750;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0006120],"ND2,,,,,,,"
A0A088FX07,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
A0A2P9AXE9,2.2.1.6,IPR012846;IPR039368;IPR029035;IPR029061;IPR012000;IPR012001;IPR000399;IPR011766;,[GO:0003984];[GO:0050660];[GO:0000287];[GO:0030976];[GO:0009097];[GO:0009099],"ilvI BQ8482_90158,,,,,,,,"
G3V2J7,3.1.3.16; 3.1.3.48,IPR008425;IPR022778;IPR029021;IPR000387;,[GO:0005829];[GO:0048471];[GO:0004725];[GO:0007049],"CDKN3,,,,,,,,"
A0A2P9ASR9,2.1.1.17,IPR001737;IPR029063;,[GO:0004608],"BQ8482_40001,,,,,,,,"
A0A059RR41,1.6.5.3,IPR001694;IPR018086;,[GO:0016021];[GO:0005743];[GO:0008137],"ND1,,,,,,,,"
U5YR71,2.1.1.43,IPR036236;IPR013087;IPR017125;,[GO:0018024];[GO:0000976],"PRDM9,,,,,,,,"
A0A068F661,3.2.1.45,IPR001139;IPR033453;IPR017853;,[GO:0004348];[GO:0006665],",,,,,,,,"
B2R6R6,3.1.3.16,IPR004843;IPR029052;IPR013235;IPR006186;IPR011236;IPR013026;IPR011990;IPR001440;IPR019734;,[GO:0004721],",,,,,,,,"
A0A2P9AP30,2.7.4.8,IPR008145;IPR008144;IPR017665;IPR020590;IPR027417;,[GO:0004385],"gmk BQ8482_330048,,,,,,,,"
B4E2U0,1.1.1.44,IPR008927;IPR013328;IPR006114;IPR006113;IPR006115;IPR006184;IPR036291;IPR006183;,[GO:0050661];[GO:0004616];[GO:0019521];[GO:0006098],",,,,,,,,"
A0A1L1ZBL2,1.9.3.1,IPR023616;IPR036927;IPR000883;IPR023615;IPR033944;,[GO:0016021];[GO:0005743];[GO:0045277];[GO:0004129];[GO:0020037];[GO:0046872];[GO:0009060];[GO:0006119],"COX1,,,,,,,,"
A0A0X8DEK3,1.9.3.1,IPR023616;IPR036927;IPR000883;IPR023615;IPR033944;,[GO:0016021];[GO:0005743];[GO:0045277];[GO:0004129];[GO:0020037];[GO:0046872];[GO:0009060];[GO:0006119],"COX1,,,,,,,,"
H9LPH4,1.9.3.1,IPR023616;IPR036927;IPR000883;IPR023615;IPR033944;,[GO:0016021];[GO:0005743];[GO:0045277];[GO:0004129];[GO:0020037];[GO:0046872];[GO:0009060];[GO:0006119],"COX1,,,,,,,,"
A0A059RU04,1.6.5.3,IPR001694;IPR018086;,[GO:0016021];[GO:0005743];[GO:0008137],"ND1,,,,,,,,"
A0A2P9A9R1,2.7.6.3,IPR000550;IPR035907;,[GO:0003848];[GO:0016301];[GO:0009396],"folK BQ8482_100050,,,,,,,,"
G9LKL0,1.9.3.1,IPR023616;IPR036927;IPR000883;IPR023615;IPR033944;,[GO:0016021];[GO:0005743];[GO:0045277];[GO:0004129];[GO:0020037];[GO:0046872];[GO:0009060];[GO:0006119],"COX1,,,,,,,,"
A0A059RP23,1.9.3.1,IPR023616;IPR036927;IPR000883;IPR023615;IPR033944;,[GO:0016021];[GO:0005743];[GO:0045277];[GO:0004129];[GO:0020037];[GO:0046872];[GO:0009060];[GO:0006119],"COX1,,,,,,,,"
J7HLE4,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
Q8W9B1,1.6.5.3,IPR001694;IPR018086;,[GO:0016021];[GO:0005743];[GO:0008137],",,,,,,,,"
B4DRV2,6.2.1.5,IPR011761;IPR013650;IPR013815;IPR005811;IPR017866;IPR034723;IPR005809;IPR016102;,[GO:0005739];[GO:0005524];[GO:0000287];[GO:0004775];[GO:0006099],"SUCLA2,,,,,,,,"
A0A059QUA0,1.6.5.3,IPR010933;IPR003917;IPR001750;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0006120],"ND2,,,,,,,"
A0A068BVM3,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
A0A059QJJ8,1.6.5.3,IPR001133;IPR039428;,[GO:0016021];[GO:0005739];[GO:0008137];[GO:0042773],"ND4L,,,,,,,,"
A0A059RNX9,1.6.5.3,IPR000440;IPR038430;,[GO:0016021];[GO:0031966];[GO:0070469];[GO:0008137],"ND3,,,,,,,,"
A0A2P9ASM2,2.5.1.-,IPR006369;IPR000537;IPR030470;,[GO:0016021];[GO:0008495];[GO:0048034],"ctaB BQ8482_380280,,,,,,,,"
A0A169TED2,2.7.11.13,IPR000961;IPR000008;IPR035892;IPR020454;IPR011009;IPR002219;IPR017892;IPR000719;IPR014375;IPR008271;,[GO:0005622];[GO:0005524];[GO:0004697];[GO:0008270];[GO:0035556],"PRKCA,,,,,,,,"
C7SJD6,1.9.3.1,IPR023616;IPR036927;IPR000883;IPR023615;IPR033944;,[GO:0016021];[GO:0005743];[GO:0045277];[GO:0004129];[GO:0020037];[GO:0046872];[GO:0009060];[GO:0006119],"COX1,,,,,,,,"
J7HR73,1.6.5.3,IPR001694;IPR018086;,[GO:0016021];[GO:0005743];[GO:0008137],"ND1,,,,,,,,"
H9E7E8,1.6.5.3,IPR000440;IPR038430;,[GO:0016021];[GO:0031966];[GO:0070469];[GO:0008137],"ND3,,,,,,,,"
A0A2P9ASH0,4.3.1.3,IPR001106;IPR024083;IPR008948;,[GO:0004397],"BQ8482_380273,,,,,,,,"
G5D8R2,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
E9LUE9,3.1.4.12,IPR004843;IPR011001;IPR008139;,[GO:0004767],"SMPD1,,,,,,,,"
G5D8P0,1.6.5.3,IPR001457;,[GO:0016021];[GO:0005739];[GO:0008137],"ND6,,,,,,,,"
A0A0D4BJS5,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
Q16812,2.5.1.61,?,[GO:0004418],",,,,,,,,"
G9LFG1,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
A0A2P9AP08,3.1.1.5,IPR029058;IPR022742;,[GO:0004622],"BQ8482_310132,,,,,,,,"
A0A0D4WP47,1.6.5.3,IPR000260;IPR010227;IPR003918;IPR001750;,[GO:0016021];[GO:0005739];[GO:0008137];[GO:0006120],"ND4,,,,,,,"
B4YG02,1.6.5.3,IPR001694;IPR018086;,[GO:0016021];[GO:0005743];[GO:0008137],"ND1,,,,,,,,"
W1ICU3,1.9.3.1,IPR023616;IPR036927;IPR000883;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0004129];[GO:0020037];[GO:0046872];[GO:0009060];[GO:0006119],"COI,,,,,,,,"
Q8WXZ7,2.4.1.40,?,[GO:0004380],"ABO,,,,,,,,"
A0A059QM62,1.6.5.3,IPR010933;IPR003917;IPR001750;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0006120],"ND2,,,,,,,"
Q305P2,1.6.5.3,IPR000260;IPR010227;IPR003918;IPR001750;,[GO:0016021];[GO:0005739];[GO:0008137];[GO:0006120],"ND4,,,,,,,"
A0A059QCT2,1.6.5.3,IPR010933;IPR003917;IPR001750;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0006120],"ND2,,,,,,,"
H9S8U6,1.6.5.3,IPR010934;IPR003945;IPR018393;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
A0A059RSB5,1.6.5.3,IPR010933;IPR003917;IPR001750;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0006120],"ND2,,,,,,,"
B4DL56,2.4.1.-,IPR001173;IPR029044;IPR035992;IPR000772;,[GO:0000139];[GO:0016021];[GO:0030246];[GO:0016757];[GO:0006486],",,,,,,,"
A0A1J0Q4C5,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
D9IWM3,2.1.1.43,IPR036236;IPR013087;IPR017126;,[GO:0018024];[GO:0003676];[GO:1900111],"PRMD9,,,,,,,,"
C9JRV6,2.4.1.-,IPR002659;,[GO:0000139];[GO:0016021];[GO:0008378];[GO:0006486],"B3GALNT1,,,,,,,,"
H9E798,1.6.5.3,IPR000260;IPR003918;IPR001750;,[GO:0016021];[GO:0005739];[GO:0008137];[GO:0006120],"ND4,,,,,,,"
W8DRA6,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
A0A0U1ZF71,6.3.2.-,IPR024162;IPR014742;IPR024159;IPR036860;IPR001841;IPR013083;IPR017907;,[GO:0016874];[GO:0001784];[GO:0004842];[GO:0023051],"c-Cbl,,,,,,,,"
A8K724,2.7.11.1,IPR000095;IPR036936;IPR011009;IPR033923;IPR000719;IPR017441;,[GO:0005524];[GO:0004674],",,,,,,,,"
A0A2P9ACL7,1.3.1.9,IPR014358;IPR036291;IPR002347;,[GO:0004318];[GO:0016631];[GO:0006633],"fabI BQ8482_110794,,,,,,,,"
A0A2P9ANS8,1.1.1.292,IPR036291;IPR000683;IPR004104;,[GO:0033712],"afr BQ8482_310141,,,,,,"
A0A2P9AAA6,1.1.1.103,?,[GO:0008743],"BQ8482_100245,,,,,,,,"
R9Y3R3,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
A0A059RIX6,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
A0A059QHH9,1.6.5.3,IPR001133;IPR039428;,[GO:0016021];[GO:0005739];[GO:0008137];[GO:0042773],"ND4L,,,,,,,,"
A0A1S6MN81,1.6.5.3,IPR001694;IPR018086;,[GO:0016021];[GO:0005743];[GO:0008137],"ND1,,,,,,,,"
A0A096WLG7,1.9.3.1,IPR023616;IPR036927;IPR000883;IPR023615;IPR033944;,[GO:0016021];[GO:0005743];[GO:0045277];[GO:0004129];[GO:0020037];[GO:0046872];[GO:0009060];[GO:0006119],"COX1,,,,,,,,"
A0A059RR14,1.6.5.3,IPR001133;IPR039428;,[GO:0016021];[GO:0005739];[GO:0008137];[GO:0042773],"ND4L,,,,,,,,"
A0A1V0MCD6,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
H9NQH2,1.6.5.3,IPR000260;IPR010227;IPR003918;IPR001750;,[GO:0016021];[GO:0005739];[GO:0008137];[GO:0006120],"ND4,,,,,,,"
A0A0G2JNZ0,3.2.1.45,IPR033452;IPR001139;IPR033453;IPR013780;IPR017853;,[GO:0004348];[GO:0006665],"GBA,,,,,,,,"
A0A059RHM0,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
G4W5P8,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
A0A141ZT09,1.6.5.3,IPR001457;,[GO:0016021];[GO:0005739];[GO:0008137],"ND6,,,,,,,,"
A0A140VK56,2.2.1.2,IPR013785;IPR001585;IPR004730;IPR018225;,[GO:0005829];[GO:0005654];[GO:0005634];[GO:0048029];[GO:0004801];[GO:0005975];[GO:0006002];[GO:0009052],",,,,,,,"
A0A2P9AJ49,1.1.1.23,IPR016161;IPR001692;IPR022695;IPR012131;,[GO:0004399];[GO:0051287];[GO:0008270];[GO:0000105],"hisD BQ8482_180351,,,,,,,,"
D6RFF8,3.5.99.6,IPR006148;IPR004547;IPR018321;IPR037171;,[GO:0005737];[GO:0004342];[GO:0005975];[GO:0006044],"GNPDA1,,,,,,,,"
H9M478,1.9.3.1,IPR023616;IPR036927;IPR000883;IPR023615;IPR033944;,[GO:0016021];[GO:0005743];[GO:0045277];[GO:0004129];[GO:0020037];[GO:0046872];[GO:0009060];[GO:0006119],"COX1,,,,,,,,"
B7ZA52,3.4.22.-,IPR032916;IPR038765;IPR005078;,[GO:0005737];[GO:0004197];[GO:0006914];[GO:0015031],",,,,,,,,"
A0A2P9AGH1,3.6.3.20,IPR003593;IPR003439;IPR017871;IPR008995;IPR027417;IPR013611;,[GO:0043190];[GO:0005524];[GO:0015430],"ugpC BQ8482_130127,,,,,,,,"
U3M9T9,1.9.3.1,IPR023616;IPR036927;IPR000883;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0004129];[GO:0020037];[GO:0046872];[GO:0009060];[GO:0006119],"COI,,,,,,,,"
A4ZN04,1.6.5.3,IPR000440;IPR038430;,[GO:0016021];[GO:0031966];[GO:0070469];[GO:0008137],"ND3,,,,,,,,"
T1Q6P2,1.6.5.3,IPR001457;,[GO:0016021];[GO:0005739];[GO:0008137],"ND6,,,,,,,,"
D7P9P7,1.9.3.1,IPR023616;IPR036927;IPR000883;IPR023615;IPR033944;,[GO:0016021];[GO:0005743];[GO:0045277];[GO:0004129];[GO:0020037];[GO:0046872];[GO:0009060];[GO:0006119],"COX1,,,,,,,,"
A0A2P9ABL4,6.1.1.20,IPR005146;IPR009061;IPR005121;IPR036690;IPR012340;IPR004532;IPR020825;IPR002547;IPR033714;IPR005147;,[GO:0005737];[GO:0005524];[GO:0000287];[GO:0004826];[GO:0000049];[GO:0006432],"pheT BQ8482_110443,,,,,,,,"
A0A023Q460,1.6.5.3,IPR010933;IPR003917;IPR001750;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0006120],"ND2,,,,,,,"
L7XP52,1.6.5.3,IPR010933;IPR003917;IPR001750;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0006120],"ND2,,,,,,,"
G5D8Q2,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
A0A068BY57,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
F6UJY1,5.3.1.22,IPR026040;IPR036237;IPR013022;,[GO:0008903],"HYI,,,,,,,,"
A0A097PZK9,1.6.5.3,IPR001694;IPR018086;,[GO:0016021];[GO:0005743];[GO:0008137],"ND1,,,,,,,,"
A1DVP8,1.6.5.3,IPR001457;,[GO:0016021];[GO:0005739];[GO:0008137],"ND6,,,,,,,,"
R4X601,2.4.1.-,IPR002659;,[GO:0000139];[GO:0016021];[GO:0008378];[GO:0006486],"B3GALNT1,,,,,,,,"
A0A2P9AWF7,3.4.23.36,IPR001872;,[GO:0016021];[GO:0004190],"lspA BQ8482_80147,,,,,,,,"
Q53HF3,3.2.1.-,IPR013785;IPR002241;IPR000111;IPR013780;IPR017853;IPR035373;,[GO:0004553];[GO:0005975],",,,,,,,"
A0A059RSK8,1.6.5.3,IPR001694;IPR018086;,[GO:0016021];[GO:0005743];[GO:0008137],"ND1,,,,,,,,"
D6C010,1.6.5.3,IPR010934;IPR003945;IPR018393;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
A1DUW2,1.6.5.3,IPR001457;,[GO:0016021];[GO:0005739];[GO:0008137],"ND6,,,,,,,,"
F2WGS0,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
C1PHA2,2.7.10.1,IPR011009;IPR027640;IPR019821;IPR001752;IPR036961;IPR027417;IPR000719;IPR017441;IPR001245;IPR008266;IPR020635;IPR002011;,[GO:0016021];[GO:0005524];[GO:0008017];[GO:0003777];[GO:0004714];[GO:0007018];[GO:0007169],"KIF5B-ALK,,,,,,,,"
V9JN72,1.6.5.3,IPR001133;IPR039428;,[GO:0016021];[GO:0005739];[GO:0008137];[GO:0042773],"ND4L,,,,,,,,"
E7ES96,3.4.23.-,IPR001108;IPR006639;,[GO:0005789];[GO:0000139];[GO:0016021];[GO:0004190];[GO:0007219];[GO:0016485],"PSEN1,,,,,,,,"
C1PHA1,2.7.10.1,IPR005108;IPR011009;IPR000719;IPR017441;IPR001245;IPR008266;IPR020635;IPR002011;IPR015943;IPR001680;IPR017986;IPR036322;,[GO:0016021];[GO:0005524];[GO:0004714];[GO:0007169],"EML4-ALK variant 7,,,,,,,,"
A0A1S6NC18,1.6.5.3,IPR010934;IPR003945;IPR018393;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
A0A1S6NX76,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
F5GZ28,6.5.1.1,IPR000977;IPR012309;IPR012310;IPR016059;IPR012308;IPR036599;IPR012340;,[GO:0043231];[GO:0005654];[GO:0005524];[GO:0003677];[GO:0003910];[GO:0071897];[GO:0051103];[GO:0006310];[GO:0006260],"LIG1,,,,,,,,"
Q5T9B7,2.7.4.3; 2.7.4.6,IPR000850;IPR033690;IPR028582;IPR006267;IPR027417;,[GO:0005829];[GO:0001520];[GO:0005886];[GO:0004017];[GO:0005524];[GO:0004550];[GO:0006172];[GO:0046033];[GO:0046034];[GO:0007050];[GO:0009142],"AK1,,,,,,,,"
B3KQP5,2.4.1.-,IPR002659;,[GO:0000139];[GO:0016021];[GO:0008378];[GO:0006486],",,,,,,,,"
D3WYZ8,1.6.5.3,?,[GO:0005739];[GO:0008137],",,,,,,,,"
B7Z2S3,3.1.4.-,IPR003607;IPR023088;IPR002073;IPR036971;IPR023174;,[GO:0004114];[GO:0046872];[GO:0007165],",,,,,,,"
H9SCA9,1.6.5.3,IPR010933;IPR003917;IPR001750;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0006120],"ND2,,,,,,,"
Q53G35,5.4.2.11; 5.4.2.4,IPR013078;IPR029033;IPR001345;IPR005952;,[GO:0004082];[GO:0004619];[GO:0006096],",,,,,,,,"
V5JHW3,1.6.5.3,IPR010934;IPR003945;IPR001750;IPR001516;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0008137];[GO:0042773],"ND5,,,,,,,,"
E5E138,1.6.5.3,IPR001694;IPR018086;,[GO:0016021];[GO:0005743];[GO:0008137],"ND1,,,,,,,,"
D2Y6X0,1.6.5.3,?,[GO:0005739];[GO:0008137],"ND5,,,,,,,,"
A8K8Q4,6.5.1.1,IPR001357;IPR036420;IPR000977;IPR012309;IPR012310;IPR016059;IPR012308;IPR021536;IPR036599;IPR029710;IPR012340;,[GO:0005524];[GO:0003677];[GO:0003910];[GO:0071897];[GO:0051103];[GO:0006310];[GO:0006260],",,,,,,,,"
X5DNW6,2.7.10.1,IPR000483;IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR013151;IPR011009;IPR001611;IPR032675;IPR000372;IPR031635;IPR000719;IPR017441;IPR001245;IPR020446;IPR008266;IPR020635;IPR020777;IPR002011;,[GO:0005887];[GO:0005524];[GO:0005030];[GO:0004714];[GO:0007169],"NTRK3,,,,,,,,"
A0A2P9ARW5,2.7.1.45,IPR002173;IPR011611;IPR029056;,[GO:0008673],"kdgK BQ8482_380085,,,,,,,,"
H0YJ90,3.1.3.78,IPR019178;,[GO:0016021];[GO:0031902];[GO:0005765];[GO:0034597];[GO:0046856],"PIP4P1,,,,,,,"
